1,704771166243437,411891885531368,14425,5205, photo,5071,5846,507,0.024400,0.018444,0.013641,0.011527,0.011720,0.009414,0.014025,0.009798,0.011335,0.008069,0.007301,0.009414,0.007493,0.009798,0.005764,0.008069,0.008261,0.007301,0.007685,0.007109,0.005379,0.007685,0.006148,0.005764
1,708440449209842,411891885531368,952863,757, video,719,19713,135,0.007926,0.000000,0.002642,0.005284,0.002642,0.000000,0.002642,0.000000,0.000000,0.001321,0.000000,0.001321,0.000000,0.000000,0.000000,0.001321,0.000000,0.001321,0.000000,0.001321,0.000000,0.000000,0.000000,0.001321
1,710910772296143,411891885531368,197195,199, None,194,3149,112,0.035176,0.025126,0.020101,0.040201,0.020101,0.015075,0.010050,0.010050,0.005025,0.010050,0.010050,0.005025,0.000000,0.000000,0.010050,0.020101,0.005025,0.015075,0.010050,0.015075,0.000000,0.010050,0.015075,0.015075
1,714679801919240,411891885531368,1305,9, photo,9,1803,1,0.333333,0.000000,0.000000,0.111111,0.000000,0.000000,0.111111,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,731205160266704,411891885531368,917405,30593, video,29162,257363,14055,0.000196,0.000261,0.000131,0.000229,0.000033,0.000065,0.000098,0.000000,0.000033,0.000033,0.000033,0.000000,0.000000,0.000033,0.000000,0.000000,0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,756813004372586,411891885531368,4395,32, photo,28,1057,29,0.062500,0.062500,0.000000,0.062500,0.062500,0.000000,0.031250,0.031250,0.000000,0.031250,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000,0.031250,0.062500,0.093750,0.000000,0.062500,0.000000,0.000000,0.000000
1,790407437679809,411891885531368,8833,697, None,684,4962,203,0.083214,0.043042,0.047346,0.022956,0.038737,0.022956,0.017217,0.005739,0.021521,0.021521,0.017217,0.018651,0.010043,0.007174,0.018651,0.008608,0.010043,0.005739,0.002869,0.014347,0.001435,0.001435,0.010043,0.005739
1,806983199355566,411891885531368,12038,434, photo,421,15489,311,0.018433,0.023041,0.004608,0.011521,0.004608,0.006912,0.002304,0.009217,0.013825,0.006912,0.013825,0.009217,0.011521,0.013825,0.006912,0.004608,0.011521,0.006912,0.020737,0.013825,0.013825,0.011521,0.009217,0.004608
1,807092182678001,411891885531368,790,6, None,6,842,4,0.500000,0.000000,0.000000,0.000000,0.000000,0.166667,0.000000,0.000000,0.000000,0.000000,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,807097642677455,411891885531368,695818,3265, None,3213,407907,1408,0.001838,0.001225,0.000613,0.000306,0.000306,0.000000,0.000000,0.000306,0.000000,0.000306,0.000306,0.000306,0.000000,0.000306,0.000000,0.000306,0.000000,0.000000,0.000306,0.000613,0.000306,0.000000,0.000306,0.000000
1,807102819343604,411891885531368,3040,96, None,94,7614,91,0.072917,0.041667,0.010417,0.020833,0.000000,0.020833,0.000000,0.000000,0.010417,0.010417,0.010417,0.000000,0.000000,0.020833,0.020833,0.000000,0.020833,0.000000,0.010417,0.041667,0.010417,0.010417,0.010417,0.031250
1,807108206009732,411891885531368,1594,27, None,27,1291,14,0.296296,0.148148,0.037037,0.074074,0.000000,0.000000,0.037037,0.074074,0.000000,0.000000,0.000000,0.000000,0.000000,0.037037,0.000000,0.000000,0.037037,0.000000,0.000000,0.000000,0.037037,0.000000,0.000000,0.000000
1,814555431931676,411891885531368,2236,124, photo,122,1144,51,0.056452,0.040323,0.024194,0.032258,0.040323,0.016129,0.016129,0.056452,0.016129,0.008065,0.000000,0.008065,0.000000,0.016129,0.000000,0.008065,0.032258,0.008065,0.008065,0.024194,0.016129,0.000000,0.016129,0.000000
1,818328574887695,411891885531368,1838,44, video,35,359,17,0.181818,0.090909,0.022727,0.068182,0.068182,0.045455,0.022727,0.068182,0.022727,0.113636,0.045455,0.022727,0.022727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.022727,0.000000,0.022727
1,459624870765819,103865773008399,7928,54, None,53,2461,9,0.055556,0.111111,0.037037,0.037037,0.018519,0.037037,0.074074,0.000000,0.055556,0.000000,0.018519,0.000000,0.037037,0.037037,0.018519,0.000000,0.000000,0.018519,0.000000,0.000000,0.000000,0.018519,0.000000,0.000000
1,745398108855159,103865773008399,1896,25, link,21,1793,79,0.040000,0.040000,0.080000,0.000000,0.000000,0.000000,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,746126245449012,103865773008399,2761,17, link,16,1575,91,0.117647,0.000000,0.058824,0.058824,0.000000,0.058824,0.058824,0.000000,0.058824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058824,0.058824,0.000000,0.058824,0.058824,0.000000,0.000000,0.000000,0.000000
1,746214242106879,103865773008399,2489,93, link,77,3357,329,0.032258,0.010753,0.043011,0.064516,0.043011,0.043011,0.021505,0.010753,0.010753,0.021505,0.021505,0.043011,0.010753,0.010753,0.000000,0.000000,0.021505,0.000000,0.010753,0.010753,0.000000,0.000000,0.000000,0.000000
1,783056271756009,103865773008399,13250,303, link,289,6691,439,0.016502,0.009901,0.006601,0.003300,0.013201,0.000000,0.013201,0.003300,0.003300,0.003300,0.000000,0.016502,0.009901,0.003300,0.016502,0.003300,0.023102,0.003300,0.019802,0.013201,0.009901,0.003300,0.000000,0.003300
1,816218945106408,103865773008399,6214,320, link,288,6754,297,0.006250,0.006250,0.006250,0.015625,0.009375,0.012500,0.009375,0.009375,0.015625,0.021875,0.015625,0.009375,0.015625,0.012500,0.009375,0.018750,0.006250,0.015625,0.009375,0.009375,0.003125,0.012500,0.006250,0.009375
1,816223681772601,103865773008399,6189,455, link,424,9068,245,0.015385,0.024176,0.008791,0.013187,0.008791,0.006593,0.013187,0.004396,0.006593,0.002198,0.010989,0.017582,0.006593,0.010989,0.002198,0.004396,0.004396,0.000000,0.008791,0.006593,0.006593,0.002198,0.008791,0.002198
1,816294798432156,103865773008399,2850,87, link,68,6952,260,0.011494,0.022989,0.011494,0.022989,0.000000,0.011494,0.011494,0.011494,0.022989,0.011494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011494,0.011494,0.022989,0.022989,0.000000
1,816725751722394,103865773008399,9835,1309, None,1073,11119,3485,0.009167,0.009931,0.014515,0.012223,0.020626,0.014515,0.020626,0.023682,0.019099,0.019862,0.016043,0.016807,0.018335,0.011459,0.017571,0.009931,0.011459,0.011459,0.011459,0.012223,0.010695,0.015279,0.008403,0.004584
1,816727831722186,103865773008399,275466,507, None,472,6616,931,0.017751,0.007890,0.029586,0.025641,0.019724,0.021696,0.019724,0.011834,0.009862,0.007890,0.017751,0.017751,0.007890,0.019724,0.015779,0.011834,0.009862,0.017751,0.007890,0.001972,0.017751,0.009862,0.013807,0.009862
1,816780895050213,103865773008399,528474,1946, photo,1522,20268,4859,0.009250,0.011819,0.014388,0.013361,0.014388,0.010791,0.008222,0.010277,0.016444,0.014902,0.009764,0.012847,0.015416,0.009250,0.004625,0.006166,0.005139,0.005653,0.005139,0.004625,0.002569,0.006166,0.003083,0.003083
1,817885521606417,103865773008399,6865,1184, link,1014,8640,1620,0.007601,0.015203,0.009291,0.016047,0.012669,0.008446,0.017736,0.009291,0.012669,0.015203,0.017736,0.015203,0.017736,0.010980,0.008446,0.009291,0.011824,0.011824,0.007601,0.010980,0.010980,0.021115,0.020270,0.010135
1,585213054889141,103622369714881,1098,207, status,194,768,198,0.241546,0.115942,0.077295,0.072464,0.024155,0.043478,0.019324,0.009662,0.009662,0.009662,0.014493,0.000000,0.004831,0.014493,0.009662,0.014493,0.014493,0.004831,0.009662,0.004831,0.004831,0.019324,0.009662,0.009662
1,853216454755465,103622369714881,3756,405, link,387,0,923,0.064198,0.037037,0.029630,0.009877,0.012346,0.009877,0.004938,0.009877,0.012346,0.004938,0.002469,0.004938,0.012346,0.007407,0.002469,0.007407,0.002469,0.004938,0.007407,0.000000,0.009877,0.012346,0.000000,0.009877
1,853899374687173,103622369714881,2856,234, link,226,0,906,0.094017,0.059829,0.042735,0.021368,0.038462,0.029915,0.008547,0.017094,0.012821,0.025641,0.017094,0.017094,0.008547,0.017094,0.000000,0.004274,0.017094,0.012821,0.012821,0.017094,0.004274,0.008547,0.000000,0.012821
1,857870057623438,103622369714881,2940,330, link,324,0,164,0.045455,0.003030,0.012121,0.015152,0.009091,0.006061,0.006061,0.000000,0.006061,0.009091,0.006061,0.012121,0.003030,0.003030,0.000000,0.009091,0.012121,0.003030,0.006061,0.000000,0.015152,0.000000,0.009091,0.009091
1,858336727576771,103622369714881,3286,376, link,365,0,551,0.026596,0.023936,0.023936,0.023936,0.015957,0.021277,0.010638,0.010638,0.005319,0.010638,0.005319,0.015957,0.005319,0.002660,0.007979,0.005319,0.002660,0.005319,0.005319,0.002660,0.002660,0.005319,0.007979,0.013298
1,858577807552663,103622369714881,2846,162, link,153,0,550,0.080247,0.043210,0.024691,0.024691,0.000000,0.043210,0.000000,0.006173,0.024691,0.006173,0.018519,0.000000,0.030864,0.006173,0.012346,0.006173,0.018519,0.024691,0.000000,0.000000,0.006173,0.000000,0.006173,0.000000
1,858635160880261,103622369714881,2691,56, link,55,0,125,0.142857,0.017857,0.125000,0.035714,0.035714,0.017857,0.000000,0.000000,0.017857,0.000000,0.017857,0.017857,0.000000,0.000000,0.000000,0.017857,0.017857,0.000000,0.017857,0.000000,0.035714,0.000000,0.035714,0.000000
1,858652417545202,103622369714881,1877,49, link,49,0,29,0.142857,0.142857,0.020408,0.081633,0.000000,0.000000,0.000000,0.020408,0.040816,0.000000,0.000000,0.020408,0.020408,0.000000,0.020408,0.000000,0.040816,0.000000,0.020408,0.020408,0.000000,0.000000,0.020408,0.000000
1,859261467484297,103622369714881,3452,451, link,422,0,208,0.028825,0.028825,0.011086,0.015521,0.013304,0.015521,0.013304,0.017738,0.011086,0.031042,0.006652,0.019956,0.008869,0.011086,0.013304,0.011086,0.019956,0.019956,0.022173,0.011086,0.015521,0.002217,0.006652,0.017738
1,859352860808491,103622369714881,3111,96, link,93,0,56,0.062500,0.010417,0.041667,0.031250,0.010417,0.020833,0.020833,0.010417,0.031250,0.020833,0.041667,0.010417,0.020833,0.020833,0.010417,0.010417,0.020833,0.010417,0.062500,0.000000,0.020833,0.010417,0.000000,0.000000
1,859422750801502,103622369714881,10858,674, link,648,0,249,0.020772,0.011869,0.013353,0.011869,0.004451,0.004451,0.004451,0.010386,0.010386,0.001484,0.004451,0.007418,0.007418,0.004451,0.001484,0.004451,0.007418,0.004451,0.002967,0.004451,0.004451,0.001484,0.011869,0.004451
1,859897280754049,103622369714881,2319,13, link,12,0,2,0.384615,0.153846,0.153846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,863878727022571,103622369714881,6627,465, link,441,0,487,0.034409,0.010753,0.021505,0.017204,0.023656,0.012903,0.021505,0.021505,0.006452,0.027957,0.010753,0.017204,0.015054,0.004301,0.015054,0.015054,0.010753,0.012903,0.012903,0.010753,0.010753,0.017204,0.008602,0.008602
1,875385165871927,103622369714881,5252,577, link,561,3085,838,0.045061,0.029463,0.024263,0.019064,0.024263,0.013865,0.013865,0.027730,0.024263,0.022530,0.019064,0.013865,0.012132,0.017331,0.015598,0.010399,0.010399,0.008666,0.010399,0.008666,0.010399,0.001733,0.019064,0.015598
1,284746104938212,103622369714881,25,6, video,6,31,10,0.500000,0.166667,0.000000,0.000000,0.166667,0.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,672823422794770,103622369714881,6319,2767, link,2635,4950,2222,0.040838,0.024214,0.018432,0.013372,0.017347,0.015179,0.012288,0.009758,0.010842,0.008674,0.010119,0.006144,0.005421,0.008674,0.009758,0.009035,0.007589,0.005782,0.006144,0.006867,0.005782,0.008312,0.005060,0.005782
1,691306410920882,103622369714881,10444,1274, link,1243,2015,918,0.051020,0.028257,0.028257,0.013344,0.016484,0.016484,0.009419,0.009419,0.004710,0.010989,0.012559,0.012559,0.007064,0.010204,0.007849,0.007849,0.007849,0.013344,0.003925,0.007064,0.008634,0.009419,0.007064,0.008634
1,241088132676184,103622369714881,24,12, video,11,48,10,0.583333,0.000000,0.250000,0.083333,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,105940872878123,420796315726,1863,39, video,32,496,47,0.256410,0.179487,0.076923,0.102564,0.025641,0.000000,0.025641,0.076923,0.051282,0.025641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025641,0.025641,0.000000
